post_id,text,activity_id,photo_id
5713,3WI3RFgxwjs69SZWhP,,2143
5714,X0QzmC8JGA6xG,,
5715,sXduXVXgzaQPDjZLQ8,,2144
5716,c5yUrVlNL7sF5oyHp,,
5717,NCC,,
5718,gNDTBcjeMgG8CcfF,,
5719,96JnXPQJ,6,2145
5720,5nK9V5nztct9UQouffzWyZ4bEoHQ,108,
5721,XD8xqHu,,2146
5722,7Ql7TeQccnWeGQcsZuiF8zUYX,,2147
5723,d1dlaPc4,,2148
5724,rHMzXpR,,
5725,QKmGLat1rqljNduG,,2149
5726,nfK,,
5727,tmpAxHHSugusY6L0a4Q,152,2150
5728,1lRmRh1k9kdFolnYMWE,461,2151
5729,Hi5YAEhhybbYr70f,,
5730,1C9Eq,,2152
5731,v1HIW0NJsqyGoUHv,,2153
5732,JAyhC8,,
5733,5ozOV1CoC2pHcAKu,17,2154
5734,WC49hnaPSX7JXpf,,
5735,ci8j2Liy5iHAG3fiQ869,,
5736,r29xcjznYNUgQTlNNYnlxe0H,,2155
5737,eRlVGUAE4siNh2qGzHbkD9SmfK,,
5738,UmtMsjNMUlG,,2156
5739,9XRsNNWkf9cft33RcyRmUzOJX,,
5740,gU0,,
5741,JP7gei9740ChR7t4dkDhth5bn53n,142,2157
5742,I7eVeZ9hjiC,,
5743,VcYyRFrk3VNzxreERhFWTwdFOM79F,,2158
5744,gvcjSHJp,,
5745,FpWbrezPRn2Xo,,
5746,F931fjKn1McNlT,78,2159
5747,eSSKU8e2YI6CvztyG,,2160
5748,xLT,,2161
5749,KlyBG3564jl,,
5750,r34,368,2162
5751,7YkPwDNGNSLtbZ3NdwRFZa,,
5752,3X,,
5753,8WfEtjbUYPgAKjMuuKo2AmW89p,,
5754,Q0V,,
5755,149LKwv,,
5756,BwGmFdWELAsvUYEeDM38H6tnA,61,2163
5757,yJ0LqStjdYHa6Klr2u,,
5758,gI,,
5759,uNxe7vXSiBFQ50GZVwhG,314,2164
5760,IhnM9Kx07SmMTmRLBnh61P9cSW76,,2165
5761,G8,,2166
5762,8AWvRvcOR,,
5763,iHXFq6HkkARM,,
5764,cxjDIFA660s,,
5765,hON2cu7JHdM7iFyqxx7D,,2167
5766,8Jjj,,2168
5767,XwiAJhoaIeUdMfG2V3YrY,,
5768,pxzd,,
5769,mbajjpL7xKurg3mSWqmaA64Slo,,2169
5770,lwPVND110WFBilZmtPEH1SNU,,
5771,oq1DdCTV7N1TWiFX,,
5772,IduQ9ub3cLKLCCr38Nfp,,
5773,0gEgl1m2CxeGYkQa78oEDRSnr4c,394,2170
5774,R9PCGfBXDXu1UjeMj,,2171
5775,ZssKvh,,
5776,UF1yZqzX3AFt,,
5777,DcUnqN7fHnQleEDfidg3LL,,
5778,aw8HoRt6i,,
5779,GpuJDbIUFtXXZCr4mT,,
5780,4TqyYCUlF4AUBZhwmb,127,2172
5781,p3uYaZjplt8q4AzrHuNjwD3,,
5782,ai0cHlHwekNAD7zrsMZui7GO,,
5783,X1,,2173
5784,uXKDynOPf7kGPCwh8SZvFM,,
5785,BXJaOJQXCkZAzq6bTzSxMYpFbnyhX,489,
5786,aWVOb9daI85K4QB,310,2174
5787,JAQF2vexoewUmLtHy4Y,,
5788,0ADFZX,260,2175
5789,BkwLE7,,
5790,WSOoLgsWUUTMtyPF,,2176
5791,QPvDBT6ZvGcxSwfIcwI4HB7lmJ,,
5792,PqEV0SJCdiCSKp16u,,2177
5793,9TDuU,,
5794,0bEYzL1Wfpd4HH,,
5795,NptSigRM7Ca2Gn,,
5796,RvcW0vunoeOfrKiAe0nY35uXZ,68,2178
5797,kr7,,
5798,4OLj9CWhP3Nw0,,
5799,i4wZko8Qq4vCvq5tnqouIB,297,2179
5800,ODnH,182,2180
5801,FUITd5AJLNA6HMMkKKT5Tz0DJX,,
5802,4D,,2181
5803,31x,,
5804,4WgAXBUZawNyKhMg,,2182
5805,rwD5Zy6VrYscvfg5ypTqoiAmPeRZ,,
5806,8dCN7l1vACEp9YTb,,2183
5807,nS6hWXTephBq4BBKCj50,102,2184
5808,PHC85AeVH,,
5809,99okc0R0XkBIPJH,,
5810,mcH9uyP4CKrQPDSsWJV,317,2185
5811,gZ1ltsS,,
5812,Hq,245,2186
5813,zk6W3mt9GV3eM7ASogEzSU1GV,,
5814,w1cW3C,,2187
5815,pitkONSlqtqKpAUOKpFy,,2188
5816,oLog8P2fMCTmmQOWejo2fw,,
5817,ia1gwEe,,
5818,ztq7pUDAOxTqyy9Oz7TipbGrNXIn,,
5819,H0TRNAQCZp,145,2189
5820,orlmhZBqpIB4M7A,,
5821,CDZgzr,,2190
5822,4RSjVuHoEvclLJWpfENdwoy2psAri,,
5823,2pfsEBu2S5EY5v2Ziy2F553jCp,,
5824,GfSAvaFh,,
5825,frXQGLT5T0x5Y9NCNnTqFLiTQtSBm,,2191
5826,xj9Tlzrmx77uCgR4c,,
5827,Z9iGxZwj1Wxg1U4stQ2sLFpADc,93,2192
5828,DcwHIsaGErK8VKoVaiO4l,,2193
5829,47g,220,
5830,PJoYqjVO0m,,
5831,dc8,,2194
5832,L3,69,
5833,hNmO39BrfYZlwXbEafPFNdBn4Q,,
5834,fzEaQXZi61Ed9BY,,
5835,OWmPexuvGUrlc,419,2195
5836,ntNlnj3h6dkYlKsf,153,2196
5837,IjIytDJSPjhmQDxOx4M10pipai,,2197
5838,Fz4i8,,2198
5839,qtLxcBZbH6gr57,,
5840,NnQtR04ghw,,
5841,yxYgCMwVwEjikTkEuxlbQ,,
5842,RPkpMgGt2ddlDkKMkwHbbqnXwvCu,,
5843,OdRXlsz3h7wYMQDUx2hgUu,,
5844,cUYdLt0R9TS7uAD3sO8S2e7qM,294,2199
5845,1ujaoi4acwYBJVNN,,2200
5846,dG,23,2201
5847,rOQxT2,,2202
5848,bop3CRCQ4vm7PZKy55MyACZr,,
5849,h18OJR,467,2203
5850,4QXNBibY5tkRtpWgK2houo9tO,,
5851,H8vEK3zXtcgBn2Hxg,381,2204
5852,2Fu6l0RrZ57bxadmK7mj2Rnrg1Ve,,
5853,nq119Q5kODB7xop7j0WeHD3l20Yr,,
5854,o8DdWWwE3,,
5855,yT3o,50,2205
5856,bYGb3ow4yjSFpDllgRNJ3K2,,
5857,MTJMYjCQEw77Y6zU6kl5I9s,,
5858,loX9deyTbW,,
5859,oD0mNFNWt4,,
5860,x2nZh7ZdiYaaownWhVTvwfYm,334,
5861,0e4MaitUXYLp7yDC1B4dRm,,
5862,ZUKYraJTcsxI,,2206
5863,yNzEUhd6CHnq0mnWpTaxYdAugNoN,,
5864,ANUCOYQXbMqVrZnx89,,
5865,AmTCoXS0kRARhTzsTU,,
5866,5w4upbFRbSSKEwK7mS,,
5867,lSComWzZUqFth1geAF68O,,
5868,88WDqSGStpoDuIKxs0H8NiWcnEB,72,2207
5869,4r65tOalfEcCaRh,,
5870,NOARRCn8,357,
5871,KRHjqBCf0oXWer5SZGmTxVW4bxRPe,,2208
5872,x5E7X4znBJ6En3dWhopjywlIdrs0C,,2209
5873,lXLMqwH5KsrKnV7kq,,
5874,LhO2TszWR3JQshkh,,
5875,j2otwD,,
5876,IRbN17eXJsH,,
5877,JYiyQJfskPI6FukMJR,,
5878,2r,,
5879,TxUP,,
5880,dQSwR6xxgp,,
5881,zizEUieenlxpKC6uPpBG9Tb,,
5882,2E2bV1mdTdDwA4,,
5883,kkRyhDVghMcjutsgbjmTk5g,,
5884,M15GMKADtWktzjxv1itDa6FLkCV,,
5885,oKkdFJ0nCh,,2210
5886,VE4TwC8wFn3bxaKR,,
5887,sES9hmMAZbZty,,
5888,sm4Nv4t1,,
5889,PFmQ6rjOjf2qR,,
5890,GQq9,,2211
5891,NI3EcqAEGZGQiugQ5lqe,,
5892,ReXGM0ereJIF8ciMm,,
5893,v1u,180,2212
5894,vBgDsSH0OFahvQn1tMjzKQWPCU6,,
5895,Tw6nCpzmjPMiL,,
5896,wpdpXb6J3IkMYmS1ynVj2fP,92,2213
5897,YNWFKoAwNX8uw6sSf5UKCeKNeqxh9,,
5898,yovGM7dfc1ryUngpUDIY,,
5899,4Fd,,
5900,mAE8N2ojA3QWnlFcZ5y3,,2214
5901,V7dNa5hvtNl5fIEB,,2215
5902,SEiKv7mCyr824kA,,2216
5903,AwUYe3wsA72EbWeEMdNjCpy,,
5904,qDGuPA,,
5905,AUBWQ5UUgqIg,114,2217
5906,tslOOwhlhjQ,,
5907,Oqk7zwrxJ9RibiSV,,
5908,7b1hqJtZxTTszHguLkJ,,2218
5909,KALszacpMUpQ,,
5910,d7L6WHtU6oluyUb,,
5911,uTke1ORCjHEiIirt1GiSSKC5t3,,2219
5912,CXAsg21UOtj5K6lreXXDxo,206,2220
5913,5fiM8QxlxDGsWeAvcN0L,,2221
5914,hK2cppemAZSrVp,,2222
5915,eN,,2223
5916,rhiUmf29z84E2VjwV5cC5K9jH1fy,,
5917,bqeeiYKOAMy,,
5918,OAWy3ucBGKRUkFcejp59DP,,
5919,D9ACBcgdBvGHnFMzmK0wep,,
5920,M91vzX2yKScv36Nqrf6,,
5921,0ZKHU,,
5922,kP8iCEmDKHlE5yfcn3fI2FT7YJ,,
5923,h2rF5o9c,214,2224
5924,AGRsxp,462,2225
5925,r55Qd84,,
5926,DO,,
5927,e7H4aaIZeEetJ54zFEHT4uFTwR,197,
5928,03njvNWfj6F0l1RsS,,2226
5929,Bvy45yjkL9LmLbk0ZVGBNC78EK5of,131,2227
5930,BU3sY,499,2228
5931,sSxNkszdvtzmahV5U3IYbpY,,
5932,ie648SVbI0CV,,
5933,fvk,,
5934,9nalLBKtk9l5aCw04gU8NuHQc2,,
5935,DGCAdpqR2h8iw,,2229
5936,oq4fBTwbLRovj24k8aMErY,,
5937,qXFLv,124,2230
5938,toMV1QrL,,2231
5939,rtssgsBIMbewlrh9PzQzdw,,2232
5940,ZQwW2XykUQ1fl,,
5941,CJ6RdfzYkih,280,
5942,56OxubXlOYx0LzrKW15OK,194,
5943,FZDmHzBV6K2lnwv2fkHGCcNbI8,143,
5944,eF0SJ6667RM,,
5945,6T4AUP53a6mPEYkQ,,
5946,HLvAb,,
5947,XxYpFrDCwSSm,,
5948,RiP,,
5949,kFxDaPcXwdIcjRcS,,
5950,hrXhAMgEEDKpKR1oJuCBo,,
5951,4ZOqxz92wMOKbMIaDLOhp,,2233
5952,Xv5BbqW0,,
5953,fLw,,
5954,GpHNLstsK82vp11V1SZ3qQ91n7c8,,2234
5955,G7Bh9LWf6V4xNaDppxwxlus0,36,2235
5956,vYo,240,
5957,e8fPKQt,213,2236
5958,uZjh,,
5959,9J,,
5960,q5kxx7lpgkpWyhwkjh,,2237
5961,qmOhC9T8DfnoNZ,,2238
5962,I58ylALaCy264xxdr1c,,
5963,OkgT0h1aLM0yPVm0VRl1YcKqNsJZ,417,
5964,HVTCafrJuX3t0jcMd,,
5965,oaXeRaabJxKZx,,
5966,lqf84U,,
5967,ouLu1WrqSAZs8Zi0cK,442,
5968,j11ky0,,
5969,qTe22TAbQyiU315D,,
5970,qFNnyU,,
5971,09FRVG,,2239
5972,XswckuBEyhpWtvz7,,
5973,QHNJDHuulhHFF6K,,
5974,4m7MiXIfpq4P53zPRkMlHJjJO3D,,
5975,MXsuFORrahEifQUiQ,,
5976,FxBdzGISfDt8SAm93Svz42d,,
5977,L9x,,2240
5978,KbQlQmyGnZHxreDo0n,,
5979,WqN4XK70zO9,63,
5980,fNFPhi8pXeVvb6WhW6xZyXv,135,
5981,5Hk61WrAKFPDLxmh,,
5982,HkDh6eULTDbvj0z8,,2241
5983,oN8k7IZATD16cybWaldzieS6LBU,258,
5984,x9V9ARmHaimv5EBB7cmFIe,,2242
5985,75ymSlqK9ZNEoBRfbV2uit,44,2243
5986,ra,,
5987,Hj4sVpWrhsg71kvjeJg7OrOsPSZku,,
5988,Qgf7ltc73a923t9pwU,,
5989,SQp5Wo,,
5990,NJ5DJCJYOtMdWtFIEd7HRsE0k,,
5991,lG8q2VZPXcIr9C8sVd,,
5992,EhvWWXCWxPA4RHmV,,2244
5993,ihkFl27,,
5994,Zm0tpWC8GuBZBUBaAGc,,
5995,hvkx,,2245
5996,M1rBraC2LY9X,,2246
5997,ueG9n,137,
5998,PlJwV0MXoB6,272,2247
5999,a2sLakQu,,
6000,q5t5UdPK3IQ1HbIkVKxEMrbFMb,,2248
6001,K8rLLAW9,,2249
6002,XAef1N3uNOZrfvy6Br5IG,,2250
6003,lW97P4jyFtqZTq7wMAL2,,
6004,zga6VP2c09gX8PzKJTaScg09PncC,,2251
6005,G4Vvj1vIcD12Etz,,
6006,WDGEUUCBGqUZKiiwEySY,,
6007,jvcBAhU,,
6008,P41yemQ7YFqX,6,2252
6009,0DfDNZnnOO2ogRA9,,2253
6010,K4SmfrtRB5lZZ4VorZXF,,
6011,EQGABtUZfEPK3a,110,
6012,wdZa,,2254
6013,Tmv0TesVpw,,
6014,aBzq8P,,
6015,81vJpLGgvupnPufiftET8ezz,,2255
6016,ouKCIDZtjLkptzQkY,,2256
6017,gUidXMS4K03Noy,,
6018,iJHGbLvlZyPYuMsiBQUeOJK2ggewe,,
6019,GlnIMvwj2Nc3yi9n,,
6020,Z0ViNM,313,2257
6021,mofWkUNH3AAdTLorMOYWZQCA250c5,264,
6022,CaRASnp8,295,2258
6023,iTrh4oapHDJ,,
6024,r60oqWiq5Xc4igt5Wm0aX,,2259
6025,C694vtjbb9c7wT4dohKZ,,
6026,6q9NUEUZJYOlLpf6NciwQONG,,
6027,SiT4nuTRUXhRA8zJT8IVW6E9a,,2260
6028,5jQjY7SHyHOIVt,,
6029,oz30A1a5dqnjMPzRu8Ewy,,
6030,chmdqNZu,,
6031,RgaRMmEIIxM0Do2,,
6032,AJZdX7LpzZUyb,431,2261
6033,TGJfDgT2Q4vC7V4cnSn4xs7,,
6034,bSOdON5Q,,2262
6035,rsdD4KOPKZ0FtD30A83,,
6036,vgi9m4onk1IjUG22IskNj4lJm9,,
6037,LmgWaaVY6pXfOe1JbfgRmx33C8a6,372,
6038,InizBu4rOT95NlZCW9,,
6039,tyVQgaYO2katiuqV2,217,
6040,WWw,,
6041,ds7ssmJfJZ,,
6042,KgYvPgJocA,,
6043,oJnH,4,2263
6044,zrItvHyvW5dJqqFuPeILyoQNUMaNz,,
6045,1LgEHIcoo4FoU,,
6046,y3tVsq6ZA,,
6047,8ZziE9Y2x5MjanYpPrdIcnV,,2264
6048,qYEUuoZgCnkiRjFA7vjeUdtdZM1,,2265
6049,VvV0WYt,,
6050,iVpybdXPBvY1Se4c,,2266
6051,9jmkKkKKUMbDETBfViN,,
6052,gDrVttD,,
6053,xlD9nBPb1AshCBwFTG,,
6054,RZV1rMMdxP,58,
6055,MJMg2W6BwVoPDz6x1NcPWJ,,
6056,g9ZiVAlNG8pHkXYJjl03oZw,148,
6057,BO6OfTllht6v8F9VgkDR7a,,
6058,m9BsyK6rGh3bbU2I,,2267
6059,kI93VdB5o7NBEJPgNdzYpaVT,496,2268
6060,tS,,
6061,EIdjIOCH6k9QcivOqCOt7Sop3ss,,
6062,7CPEZUuwHXb9aAa8GxUY6y,450,2269
6063,Y1g0xSZ1zf5gEheRIKR6rd,,
6064,UW5eqce6DgkTaG6lLOqRD2olgCmb,,
6065,5dLw7FL0MPDHcuDkcMI7,261,2270
6066,dJfe7U0XjXlpSy,,2271
6067,HDaDjP,,
6068,nVT1XvH,,
6069,2dkCmtaFmiKGvzFC,,
6070,Pm2dpIxsueJ2,51,2272
6071,dSiWW8oAACJwD,,2273
6072,w0wzx3o0AaUNBMemPukjVtDJivYPt,224,2274
6073,W9QgzVX0he7Z4aoBH1U68Uup,,2275
6074,2HJJ,,
6075,h7uxMJkt2b6CZw7mFy,,
6076,iYn4qtFcYUnxU5U95qdDF,139,
6077,5RSObZ2yCNom0vCmsl4er7hVT,,
6078,IO4NWJp8b3ItAzm1nA,,
6079,ukUCpDgX7n2oAZ,,
6080,SyID,,
6081,a8oCXWuGbjPKET2wbBh5262Gtdr,78,2276
6082,hz4va1GKmMpOeM,257,2277
6083,sFkFlIMOmr,335,2278
6084,9jk8k5Ww,,2279
6085,nLHnsW8ZaVv4KIjgjnR3Gb5zW,24,2280
6086,XNya7PSyGO,,
6087,en4QV0Co10oF,498,2281
6088,U6MvlwPMu4r0FU2GlP,,
6089,zQMeuOblbPPLfFQ24L9zqRv,55,2282
6090,PspC9sO,,2283
6091,kEfxPgdmB1PDvTekzt8w6v5qpc2r,,
6092,THsINk,,2284
6093,RwtqekorvX3mfV2XISH,,2285
6094,KoqQ9fQeDffd,97,
6095,HSDQ2AnYO84TmoxvaU257v0WaxyL,,
6096,d6f,,
6097,pdSKl,,
6098,4zWK2tBd4DZlgf8WoXs0ibj52ovF2,,
6099,8tqYPLAzsyOTkki5Zf9UnQyuOb,268,
6100,99NJNSskRKD2WfULn,,
6101,thZ9AciHVwFY,,
6102,ZuIYfewHWJN,,
6103,4707U5TQY2SAAeh,,
6104,gXY9NEL0JgW5Ac,,
6105,XQw82EFYkUAkulqoN,,
6106,mCQtEw1YIUHoEptKGh,,2286
6107,WWyVWNZMg,,
6108,Rseqh0dFwzeOxpmmh5UhcrlF7,,2287
6109,GBJSNuTYZLW9KOkwSIWvSG,,2288
6110,yk5YytLZ8xqOR7,9,
6111,Q9TMGkFtDKC,,
6112,bWPfvF,,
6113,E7Mcdfp5,,
6114,TCtTLfDa7,,2289
6115,P9bKGkQnqz,,2290
6116,Ye,21,2291
6117,zqLTa1DjJ,10,2292
6118,3EAq9VofoOxAqvx259XY8Nk,,
6119,J8RGwuoxI5T4J4doudyM,,
6120,fIB,,
6121,uHocxWuO5dVbu,,
6122,UKBMxK,,2293
6123,yDqyCTSuV7EPzX2gU9D9xZKe,,
6124,ng33PPxD5a,187,2294
6125,QvTJfrHxZOyNWeGOubvj4kxR,,
6126,RK4IwADFowJlxtFuaKH6V,393,2295
6127,OCKuomoT6pqhxc27Kd,,
6128,Tx7bDLlIJV7QgsPxmlBegtjARXuhO,183,2296
6129,8Ai2QsyIJJZXSed8FJgK0ZiNec,,2297
6130,AXmPlW54kxWW,,
6131,y7GDrEc0s2U8X18dLrB,47,2298
6132,4fzSrZ6spmUtsg3m,,2299
6133,sf0FZyLgdyzaP3HIQSh3Xs,,
6134,jbdynoA9sbgpTSUgyxQeq,,
6135,6xJftsYYMmY,70,
6136,QS9mFvEN4u,,2300
6137,3HOU7Nxdf7AsZYwJ,,
6138,C1t650Ja85ZjCln2L,121,
6139,q7TS5s,301,2301
6140,hWMVChm51mjJLRndVLsuXXVs,,
6141,uJC2XymIOwwsq6jypcWnBxEREW,,2302
6142,DpGur6irtKAK,163,
6143,2nMaT6q79j2rVN48lj2rW4aLJGYfB,,
6144,PvvxyGEXL6Qqbu8XTD,199,2303
6145,dlbqlrKnvwD0jQ,,2304
6146,GHzhAmA1PVbVpwxwRvNONx,,2305
6147,xwwEJ4kDU7U,,
6148,KX8ayl70M,,
6149,vbdP4,,
6150,kOk7GJaSU8PpxdX5pzUxa,,
6151,TeoWNr,175,
6152,3kwchH9JgPbGKXTq2g8D,,
6153,DvfW8bVND1L9EXoQFWCpZd,,2306
6154,erOp094Q1A95krwyVK82PkK,,2307
6155,ZLd8pTUxCFbtPIB4wSUnIP2X,,
6156,t2XhtBpZ58B1aUyJkLP7BUy74b092,311,
6157,53LO85PdCCeZmY3K40k,,2308
6158,qQ74LBUAdM,365,2309
6159,Np8cQIJwX66rHIbu7lsM6,,2310
6160,SJYo6MpOtrNaKd,331,2311
6161,Pt7wSOhHXEJCdjdM,,
6162,4sCK5FsB587XzlEFpvlla,353,
6163,L02v1zsTXxM,,2312
6164,dc1r,,
6165,hRkLrapZPHTvnyxa5woZ,,2313
6166,sGICGzkJ76S,302,2314
6167,V4Gh5aPLmpajbnM2CG4iVXttxUTP,,2315
6168,9uGag,,
6169,F09vdgH9,,
6170,DMgAw6vpxKg7kRpONP,181,2316
6171,U4QcSckFA9,,2317
6172,HBoGVh48UtTYXK4tf,,
6173,wrnrRHRQa8,157,
6174,pj83wT,,
6175,gvQyITvA3L1aWq,,2318
6176,pDDMWZnDvScmYnfMEOHQ3byEdDME,,2319
6177,6sjbDua1uerZQKo5E9sYg6mmGIf4,247,2320
6178,X93aTGlOa,,
6179,8khT4EgywERs0Ou9,,
6180,nR4jy0HhugCE1,,
6181,dFLPp54t0cNINyrLTOmMfB2XakGW,,
6182,7V09uvzQTes74XpduAU,,
6183,m65Bj,309,2321
6184,Dxq,97,
6185,SBIo8saTcNz,,2322
6186,i68PBBlcs9sNvKD1TPw,,
6187,plcs4e7vO7pYqC0UeZk,,
6188,HfZ,,2323
6189,FcXKi,46,2324
6190,GtFPxFTjpa2EdUC1jfwgCK,,
6191,i1GAAoXc3IA4T8b3VX,,
6192,Qq8GfsDNr6za0MhOzYJHtbUlP,,
6193,VGw7g,66,2325
6194,Vc36Xxb,84,
6195,cUq,,
6196,hwq,,
6197,y9HJCNzp9VzMeF,,
6198,2IZs3teaCA,112,2326
6199,btdfrpZBEwNE,,2327
6200,aRj6IIqmaEhb,,
6201,vBbIXOMsTz,,
6202,oRq8zjvAMFfb5nFDkwQPMFi4v9,,2328
6203,itHXba6bO8VtTESvSO,177,2329
6204,2kg2tqYCjbOBnoHdYcIWc321rGtx,,
6205,4W45HcQO0Jm37ROW2dB91H,,
6206,CwzEQ0l1RWq512C,402,2330
6207,nfImBFA42moM23reAvS0nyj4V9Mt,,
6208,XnC9G2dVM2JA5q1N8SsQwbiy,,
6209,hB,108,2331
6210,2t3AhBhMANxXNR,,
6211,5DV0IJDRZCDOUwca,,2332
6212,RpS9j2,,
6213,xN31EIC1FUDJaOdryVyrkX1,,
6214,bdot,,
6215,cfa8NL,,2333
6216,FLP2w4ZpmiPbYJtM,,
6217,HhJx,,2334
6218,GyAE6o8391zRC98UirEF3Ks499,,
6219,ZO9VkdXYCcLWYyo6slX0,,
6220,bNbYGVD7NaygLfhhdihVuQah4z0cE,,
6221,8QghfQbxJVJRm8QdEnBWMLPE,,
6222,SHSpIBG80nNuxrXWhvK9h5AzQ,,
6223,pavmWXgaVW9U9Qg3vIi54GxF,,2335
6224,lUlnAAzmS85cK0uXctf,497,
6225,JaddT3L5ln0RwXAbgdUExKlIMFko,,2336
6226,XNMSeQI9UKlwowHO8uTzvd742Vy,,
6227,Vh09hV3gixh745dsu2bph,,
6228,zqj7DUr,,
6229,xBsGKnoCioxkyF82MGIA7VFQpy,,
6230,Giamkb5Xq4dR3LgYEnmMW,,
6231,nZMlpNlblHMEvj0JUQDd,,2337
6232,Symc,,
6233,svj1d52V7F7mGwhzsdDsi,,
6234,xTVWcR3rh1Iw5WTlERtGCX,,2338
6235,MD6e6waDzA1Hj15r3z59mJTMXGMQx,,2339
6236,D4M7u91MGk0K,,
6237,ut4Imk3M,199,
6238,ky22,187,2340
6239,TvJUtp,,
6240,Z7HRaQ6G7J,,
6241,ydnGmIofSUsBpvaqfbZ,,2341
6242,z68CvMdWH4R3agV,,
6243,2gfNYCkyUCh3GP1pjwckc,,
6244,vnNWQqxN7qjx017Ro,405,2342
6245,ccaCeGxPbd5uuup2l1LDSA7,49,2343
6246,LGeyTEou7jxnawhk3dRiMRsC,,
6247,Et9dX8nl,,
6248,ZuasczcmeaA,174,
6249,wwZr,,
6250,TitUbst8hv6lG5AMi3sJHbCOmhX,87,2344
6251,6WLgqlpwB3,,2345
6252,Sdr8E6AN,374,2346
6253,Q8aa7fXRu,,
6254,VicjBzcQV,,
6255,N90CqnMzNrqoBP,,
6256,ryzQCRd8qoC54iIDU41MggQS5j,308,2347
6257,oC7bCwddysLGNSP2tCdIBsz,,
6258,Rmc5QFRa8VagHxaj1J8l1RjzFz45V,366,2348
6259,22AGGarBsIr05r,,2349
6260,5AIp,,
6261,0E4EX1uqBZ,,
6262,a0EByH5SkrKHfEgbkm0NOrW61,,2350
6263,VvKy5Pv6WLMKMOKyGGpFw2kGF15,,
6264,AIneTN9VkqOY3lvuYTQmy,,2351
6265,Zee5Pg,186,
6266,aPLkkwHDiqRy4UtQV,,
6267,sidpHH8429NAK,,2352
6268,xVC5U4qdK3lYDshIQ3BlWV6cdZMjY,,2353
6269,Qz74ZnD5899EWDr8j4PJ9ooFMTWkc,,
6270,Zyus5Ny38xKhdj46Y1xpj9ItX4rq,,2354
6271,aucNEozepFzG,446,2355
6272,hoAGIFTtMYvJoBtbYKIJhkosCJ,,
6273,Ap,259,2356
6274,XHMwhuWssCYsHYu88TZ9guGyF,,2357
6275,XW4I3mpKsiglAY7vjSD5we1dpvBNf,,
6276,5k8rmEji0gZklsl,,2358
6277,VbhmCLLFc0Ixj,,2359
6278,qlKRCvph8kX,,
6279,hQYIx7jMNXBRY,316,2360
6280,Wk2IuzP42v,,
6281,mZZX432YtXGkQDUblk2WjBY,,2361
6282,BGIkGvclsns,117,
6283,So6Jl1uN1K,18,2362
6284,DYGDvpDjifnjmqLJ7Y6Y,299,2363
6285,n81H1y,,
6286,iMdanf5E1ClxxoSiU,,2364
6287,CWmffR0,,
6288,ceyeTwl1tLIG,,
6289,z9,,2365
6290,GNaN6xbIV,,
6291,qDhFwpiUoC59TASJnbv0aBwaMITv,,2366
6292,Yql,,
6293,UeoSBqdPnga5J,,
6294,69iam6Pjz2yhaeu,,
6295,mb1zRNWa51TmUhZ7MBea6pfpFxC,,
6296,P2ZWuSlU78dWQUa0obKMk,,
6297,JLNBa6KvFr2cJmvvi9y0ZWeibwwm,,
6298,POoj24yUDod,58,2367
6299,BT8gWWBv,,2368
6300,Az0MnKGq56rW,201,
6301,3TacAf6,,2369
6302,cVZXa9WHrPpanJPiWNhszJcBvl2mS,,
6303,ZWo2gX3,,
6304,Ew2R7HJQ0p0yCS5cG,,
6305,ZteZEs8p0LuyM9j33vFD1NPl,,
6306,nK2nCSv,48,2370
6307,w1q4iDjMwKAM7tcB,,
6308,bRPUMBDoQ,,
6309,FTaSQpSBBlEOQRoJB0l4n98fR2DJ,,
6310,jaq0lNggzbuQT0AzFjAb2drfDcYc,149,
6311,1GZue3RoH98NC9utIE9rOj7zuLDA,,2371
6312,lJWnm3KM0Q1FOXqPmrESHK,,
6313,wfOUhqHI,,2372
6314,AASZw8obgY1kfj,,
6315,ZfXNYnaL1szVdqEHj4Av,,2373
6316,OT,142,
6317,2MMGbN8yK,,
6318,CV,417,2374
6319,nHxQwG9dFcdxbAwZ,400,2375
6320,4wuaKvcs9ItewsWX,,
6321,b5uQjAaY50,,
6322,jz22nnI11JlEqwxUJvQnx4S3jLmf,,
6323,Id8GaRgPXHj1uDtsIYG1gxhR,,
6324,hFpTtGLjA8ywZ2z,19,
6325,RcoZx1o8R8zthWVsjdITgR,,
6326,HXjo,,
6327,izN3oOaImAFCUa5GeJyi4A9rD,,
6328,tZ2JFBToobGSuMq0Orw8A6wt,16,
6329,dyDY,,
6330,KAwsySN9LiF2aXy1dBSUaKl,,
6331,DYPsSZCINJ3Sg,,2376
6332,yu50G16qsslTIX6Q4N0qwGV8Bhp,,2377
6333,Z9J7kAARdLj40TEgyF7LaeJg,,
6334,pn9FSZcajMa,,2378
6335,9pRQvDsqxDmm1DyOQlTsm5xTx7,,
6336,GHWvERSyPKrN7I6NaHt2eBX,,
6337,xARRlO0ZXfJPE2LH9,,2379
6338,XaDuo7tp2PRi,,
6339,vjpQUzQ0Vs2kjCtiulCdK,,2380
6340,VI1qx0hvnAJBoF54,,2381
6341,siX9EavG6,,
6342,uq6SgmI0p2ADOobBufXpc,,
6343,uk34kUcI4pJAWsbF1qzCsbxmuI3m,124,2382
6344,kshBU9Eiikn,,2383
6345,MXpO6Fnyom4CruzQe,,2384
6346,4CfZO38dQx3C42mHu1H,,2385
6347,6pSsjMzd62,,2386
6348,Fey,70,2387
